City,State,Latitude,Longitude,AverageSalary,Federal Tax,State Tax,FICA,Car Payment,Car Insurance,Healthcare,Distance (miles),Commute Miles,Gas Cost,Net Pay
Bushnell,IL,40.5518,-90.5046,45539,0,0,0,0,0,0,0,0,0,0
Clyde,KS,39.5918,-97.4003,74247,0,0,0,0,0,0,0,0,0,0
Hyde Park,PA,40.3755,-75.924,85783,0,0,0,0,0,0,0,0,0,0
Little Rock,IA,43.4471,-95.8804,48861,0,0,0,0,0,0,0,0,0,0
Sholes,NE,42.3348,-97.2946,87871,0,0,0,0,0,0,0,0,0,0
Belvedere,SC,33.537,-81.9424,59222,0,0,0,0,0,0,0,0,0,0
Commiskey,IN,38.8595,-85.6455,51819,0,0,0,0,0,0,0,0,0,0
West Danby,NY,42.3248,-76.5281,97148,0,0,0,0,0,0,0,0,0,0
Asherville,KS,39.4076,-97.9733,52343,0,0,0,0,0,0,0,0,0,0
Spring Creek,NV,40.745,-115.5983,76027,0,0,0,0,0,0,0,0,0,0
Ono,CA,40.4801,-122.6257,86465,0,0,0,0,0,0,0,0,0,0
Kissimmee,FL,28.3041,-81.4169,75222,0,0,0,0,0,0,0,0,0,0
Albertville,MN,45.2364,-93.6618,42123,0,0,0,0,0,0,0,0,0,0
Jamison City,PA,41.2982,-76.3691,58787,0,0,0,0,0,0,0,0,0,0
Mason City,IA,43.1487,-93.1997,44648,0,0,0,0,0,0,0,0,0,0
Hickory,MS,32.3167,-89.0217,59567,0,0,0,0,0,0,0,0,0,0
West Glacier,MT,48.4916,-113.9961,96936,0,0,0,0,0,0,0,0,0,0
Caseville,MI,43.9416,-83.2734,107078,0,0,0,0,0,0,0,0,0,0
Binghamton University,NY,42.0893,-75.9684,102217,0,0,0,0,0,0,0,0,0,0
Bayport,NY,40.7461,-73.0546,96830,0,0,0,0,0,0,0,0,0,0
Garden City,ID,43.6526,-116.2743,78405,0,0,0,0,0,0,0,0,0,0
Dakota,MN,43.9106,-91.3605,44507,0,0,0,0,0,0,0,0,0,0
Seymour,TN,35.8783,-83.7669,72327,0,0,0,0,0,0,0,0,0,0
Welda,KS,38.1747,-95.2915,118926,0,0,0,0,0,0,0,0,0,0
Doral,FL,25.8152,-80.3565,112474,0,0,0,0,0,0,0,0,0,0
Moselle,MS,31.5087,-89.2824,66025,0,0,0,0,0,0,0,0,0,0
Swartz,LA,32.5809,-91.9869,48399,0,0,0,0,0,0,0,0,0,0
Brookside,NJ,40.7944,-74.5661,79618,0,0,0,0,0,0,0,0,0,0
Doddsville,MS,33.6598,-90.5214,117090,0,0,0,0,0,0,0,0,0,0
Rebersburg,PA,40.9427,-77.4441,112964,0,0,0,0,0,0,0,0,0,0
Steuben,WI,43.1833,-90.8569,92854,0,0,0,0,0,0,0,0,0,0
Tipton,CA,36.0572,-119.3135,114519,0,0,0,0,0,0,0,0,0,0
Madisonville,LA,30.4003,-90.1653,50349,0,0,0,0,0,0,0,0,0,0
Chalmette,LA,29.9438,-89.966,51138,0,0,0,0,0,0,0,0,0,0
Thornton,TX,31.4111,-96.5738,69292,0,0,0,0,0,0,0,0,0,0
Westhampton Beach,NY,40.8081,-72.6457,114466,0,0,0,0,0,0,0,0,0,0
Mattawamkeag,ME,45.5177,-68.3523,100064,0,0,0,0,0,0,0,0,0,0
Villanueva,NM,35.2659,-105.3602,78260,0,0,0,0,0,0,0,0,0,0
Sandyfield,NC,34.3738,-78.3,58540,0,0,0,0,0,0,0,0,0,0
Beechwood Trails,OH,40.0251,-82.6463,43271,0,0,0,0,0,0,0,0,0,0
Westwood,MO,38.6435,-90.4335,87397,0,0,0,0,0,0,0,0,0,0
Makemie Park,VA,37.9106,-75.5845,74484,0,0,0,0,0,0,0,0,0,0
Kremlin,OK,36.5467,-97.8321,59784,0,0,0,0,0,0,0,0,0,0
Allisonia,VA,36.9342,-80.7255,72641,0,0,0,0,0,0,0,0,0,0
Thaxton,MS,34.3071,-89.1745,108669,0,0,0,0,0,0,0,0,0,0
Port Aransas,TX,27.8102,-97.0875,41789,0,0,0,0,0,0,0,0,0,0
Huron,KS,39.6384,-95.3512,99931,0,0,0,0,0,0,0,0,0,0
St. Stephens,NC,35.7642,-81.2746,59404,0,0,0,0,0,0,0,0,0,0
Aroma Park,IL,41.0788,-87.8011,99965,0,0,0,0,0,0,0,0,0,0
Freemansburg,PA,40.628,-75.3401,75518,0,0,0,0,0,0,0,0,0,0
Cridersville,OH,40.6509,-84.1428,90070,0,0,0,0,0,0,0,0,0,0
Gauley Bridge,WV,38.1681,-81.2039,98742,0,0,0,0,0,0,0,0,0,0
Hamlet,NE,40.3845,-101.2345,100591,0,0,0,0,0,0,0,0,0,0
Franklin Lakes,NJ,41.0086,-74.2083,66990,0,0,0,0,0,0,0,0,0,0
Plandome Manor,NY,40.8147,-73.6984,49013,0,0,0,0,0,0,0,0,0,0
Clayhatchee,AL,31.2434,-85.7136,100047,0,0,0,0,0,0,0,0,0,0
Stickney,SD,43.5894,-98.4376,84555,0,0,0,0,0,0,0,0,0,0
Lometa,TX,31.2168,-98.3924,85874,0,0,0,0,0,0,0,0,0,0
Lamar,TX,28.1439,-96.9888,75575,0,0,0,0,0,0,0,0,0,0
Morris Chapel,TN,35.3139,-88.3558,77924,0,0,0,0,0,0,0,0,0,0
Fire Island,NY,40.6781,-73.0709,49832,0,0,0,0,0,0,0,0,0,0
Huron Colony,SD,44.5634,-98.2055,111405,0,0,0,0,0,0,0,0,0,0
Arendtsville,PA,39.9233,-77.2999,42506,0,0,0,0,0,0,0,0,0,0
Coinjock,NC,36.3513,-75.9526,50933,0,0,0,0,0,0,0,0,0,0
Liverpool,TX,29.3018,-95.2746,75120,0,0,0,0,0,0,0,0,0,0
Beaver,AR,36.4752,-93.7728,90393,0,0,0,0,0,0,0,0,0,0
Bayfield,CO,37.234,-107.5952,57790,0,0,0,0,0,0,0,0,0,0
Walker,IA,42.2874,-91.781,112427,0,0,0,0,0,0,0,0,0,0
Goldfield,IA,42.7356,-93.9179,64453,0,0,0,0,0,0,0,0,0,0
South Vacherie,LA,29.9406,-90.6893,82029,0,0,0,0,0,0,0,0,0,0
Commerce,GA,34.2134,-83.4733,75422,0,0,0,0,0,0,0,0,0,0
Coffeyville,KS,37.0519,-95.618,118840,0,0,0,0,0,0,0,0,0,0
Kyle,SD,43.4245,-102.1801,67272,0,0,0,0,0,0,0,0,0,0
Pinetop-Lakeside,AZ,34.1486,-109.9657,42850,0,0,0,0,0,0,0,0,0,0
Fulton,MD,39.1516,-76.9163,89589,0,0,0,0,0,0,0,0,0,0
Fillmore,CA,34.3989,-118.9174,90290,0,0,0,0,0,0,0,0,0,0
American Falls,ID,42.7828,-112.8541,106262,0,0,0,0,0,0,0,0,0,0
East Renton Highlands,WA,47.4718,-122.0854,85242,0,0,0,0,0,0,0,0,0,0
Keenes,IL,38.3386,-88.6419,56951,0,0,0,0,0,0,0,0,0,0
Walnutport,PA,40.7515,-75.5956,76776,0,0,0,0,0,0,0,0,0,0
Frederick,OK,34.3708,-99.0008,104210,0,0,0,0,0,0,0,0,0,0
Berkeley Lake,GA,33.9805,-84.1839,70565,0,0,0,0,0,0,0,0,0,0
McIntosh,SD,45.9214,-101.3491,95119,0,0,0,0,0,0,0,0,0,0
Golden Triangle,NJ,39.9288,-75.0398,82462,0,0,0,0,0,0,0,0,0,0
Toccopola,MS,34.2561,-89.2211,84291,0,0,0,0,0,0,0,0,0,0
Broken Bow,NE,41.4051,-99.6408,78174,0,0,0,0,0,0,0,0,0,0
Mansfield,GA,33.518,-83.7348,107967,0,0,0,0,0,0,0,0,0,0
Portage,UT,41.9756,-112.2405,71247,0,0,0,0,0,0,0,0,0,0
West Carson,CA,33.8229,-118.2931,46406,0,0,0,0,0,0,0,0,0,0
Wheelwright,KY,37.3392,-82.7186,46800,0,0,0,0,0,0,0,0,0,0
Cinnamon Lake,OH,40.9835,-82.1914,55494,0,0,0,0,0,0,0,0,0,0
Livingston,KY,37.298,-84.2157,97677,0,0,0,0,0,0,0,0,0,0
Granite Falls,WA,48.0874,-121.9706,65993,0,0,0,0,0,0,0,0,0,0
Alexander City,AL,32.9229,-85.9358,47597,0,0,0,0,0,0,0,0,0,0
Breinigsville,PA,40.5394,-75.6347,78084,0,0,0,0,0,0,0,0,0,0
Ali Molina,AZ,31.9025,-111.7804,85129,0,0,0,0,0,0,0,0,0,0
Quinebaug,CT,42.0107,-71.937,108582,0,0,0,0,0,0,0,0,0,0
Wilson,PA,40.6844,-75.2407,85226,0,0,0,0,0,0,0,0,0,0
Gordonsville,TN,36.1817,-85.9324,78669,0,0,0,0,0,0,0,0,0,0
Sterling,UT,39.1934,-111.6904,50002,0,0,0,0,0,0,0,0,0,0
Glasgow,WV,38.2109,-81.4218,75094,0,0,0,0,0,0,0,0,0,0
Vandenberg AFB,CA,34.7477,-120.519,88506,0,0,0,0,0,0,0,0,0,0
Swanton,NE,40.3795,-97.0799,51194,0,0,0,0,0,0,0,0,0,0
Greenwood Lake,NY,41.2214,-74.2892,60684,0,0,0,0,0,0,0,0,0,0
Candlewood Shores,CT,41.4811,-73.4379,47983,0,0,0,0,0,0,0,0,0,0
Mountain View,AR,35.8635,-92.1041,116860,0,0,0,0,0,0,0,0,0,0
Johnson City,TN,36.3406,-82.3806,55338,0,0,0,0,0,0,0,0,0,0
Valley,WA,48.173,-117.7244,78343,0,0,0,0,0,0,0,0,0,0
Wolcottville,IN,41.5255,-85.3665,71423,0,0,0,0,0,0,0,0,0,0
North Bethesda,MD,39.0393,-77.1191,79915,0,0,0,0,0,0,0,0,0,0
Manorhaven,NY,40.8399,-73.7127,52720,0,0,0,0,0,0,0,0,0,0
Kingston,OK,34.0004,-96.7062,53965,0,0,0,0,0,0,0,0,0,0
Sherrelwood,CO,39.839,-105.0014,107364,0,0,0,0,0,0,0,0,0,0
Benson,NC,35.386,-78.5437,88928,0,0,0,0,0,0,0,0,0,0
Gans,OK,35.3874,-94.6946,117271,0,0,0,0,0,0,0,0,0,0
Ramona,CA,33.0474,-116.8766,74594,0,0,0,0,0,0,0,0,0,0
Willamina,OR,45.0784,-123.4848,51419,0,0,0,0,0,0,0,0,0,0
Maytown,AL,33.5499,-87.0001,48484,0,0,0,0,0,0,0,0,0,0
Winfield,WV,38.5292,-81.8857,111240,0,0,0,0,0,0,0,0,0,0
St. Elmo,IL,39.021,-88.8508,59755,0,0,0,0,0,0,0,0,0,0
Allen,MI,41.9581,-84.768,50564,0,0,0,0,0,0,0,0,0,0
Rex,NC,34.8508,-79.0468,47111,0,0,0,0,0,0,0,0,0,0
Gloucester City,NJ,39.8924,-75.1172,60583,0,0,0,0,0,0,0,0,0,0
Barry,MN,45.5581,-96.5604,81623,0,0,0,0,0,0,0,0,0,0
Colfax,IA,41.6802,-93.2385,84732,0,0,0,0,0,0,0,0,0,0
Veyo,UT,37.3375,-113.6931,107635,0,0,0,0,0,0,0,0,0,0
Walesboro,IN,39.1453,-85.9144,108517,0,0,0,0,0,0,0,0,0,0
Piedra Aguza,PR,18.0338,-66.4955,74346,0,0,0,0,0,0,0,0,0,0
Elgin,KS,37.0019,-96.2806,72454,0,0,0,0,0,0,0,0,0,0
Osakis,MN,45.8649,-95.1524,104541,0,0,0,0,0,0,0,0,0,0
Woodlawn,NC,36.1158,-79.2898,80118,0,0,0,0,0,0,0,0,0,0
Buckland,OH,40.6235,-84.2599,79766,0,0,0,0,0,0,0,0,0,0
Delevan,NY,42.4912,-78.4796,86533,0,0,0,0,0,0,0,0,0,0
Darien Downtown,CT,41.0768,-73.4699,112036,0,0,0,0,0,0,0,0,0,0
Tega Cay,SC,35.039,-81.0111,111368,0,0,0,0,0,0,0,0,0,0
Markleysburg,PA,39.7364,-79.4516,108495,0,0,0,0,0,0,0,0,0,0
Cainsville,MO,40.4398,-93.7747,65040,0,0,0,0,0,0,0,0,0,0
Nelsonville,NY,41.4291,-73.9466,88426,0,0,0,0,0,0,0,0,0,0
Hot Springs,AR,34.4892,-93.0501,97134,0,0,0,0,0,0,0,0,0,0
Barkeyville,PA,41.1965,-79.9826,76724,0,0,0,0,0,0,0,0,0,0
Charlottesville,IN,39.7903,-85.6128,42420,0,0,0,0,0,0,0,0,0,0
Lake Helen,FL,28.983,-81.2309,82865,0,0,0,0,0,0,0,0,0,0
Rodanthe,NC,35.5924,-75.4662,53730,0,0,0,0,0,0,0,0,0,0
Yerington,NV,38.9554,-119.1101,78640,0,0,0,0,0,0,0,0,0,0
New Richmond,WV,37.5734,-81.487,107432,0,0,0,0,0,0,0,0,0,0
Los Luceros,NM,36.1151,-106.0371,82078,0,0,0,0,0,0,0,0,0,0
Cambridge,NE,40.2843,-100.1653,91030,0,0,0,0,0,0,0,0,0,0
Levering,MI,45.6347,-84.7838,42521,0,0,0,0,0,0,0,0,0,0
Millerstown,PA,40.2771,-78.3029,99089,0,0,0,0,0,0,0,0,0,0
Eldorado,MD,38.5841,-75.7893,50797,0,0,0,0,0,0,0,0,0,0
West Harrison,IN,39.2581,-84.8225,55740,0,0,0,0,0,0,0,0,0,0
Winston,MO,39.8699,-94.1416,109963,0,0,0,0,0,0,0,0,0,0
Ginger Blue,MO,36.5899,-94.4596,90022,0,0,0,0,0,0,0,0,0,0
Caguas,PR,18.2319,-66.0388,98017,0,0,0,0,0,0,0,0,0,0
Wabasso Beach,FL,27.7569,-80.3991,51519,0,0,0,0,0,0,0,0,0,0
The University of Virginia's College at Wise,VA,36.9734,-82.5573,81705,0,0,0,0,0,0,0,0,0,0
Cave Spring,GA,34.1081,-85.3388,101274,0,0,0,0,0,0,0,0,0,0
Montevideo,MN,44.9505,-95.7153,67105,0,0,0,0,0,0,0,0,0,0
Weston,CO,37.146,-104.8683,44134,0,0,0,0,0,0,0,0,0,0
Monrovia,IN,39.584,-86.4793,60323,0,0,0,0,0,0,0,0,0,0
Hanlontown,IA,43.2809,-93.3789,108723,0,0,0,0,0,0,0,0,0,0
Ridgeway,OH,40.5122,-83.5692,49185,0,0,0,0,0,0,0,0,0,0
Glasgow Village,MO,38.7578,-90.1984,88570,0,0,0,0,0,0,0,0,0,0
Union,KY,38.9469,-84.6729,97823,0,0,0,0,0,0,0,0,0,0
Grayford,IN,38.9628,-85.5741,82852,0,0,0,0,0,0,0,0,0,0
Marietta,OK,33.936,-97.1248,53280,0,0,0,0,0,0,0,0,0,0
Welsh,LA,30.2355,-92.8135,80931,0,0,0,0,0,0,0,0,0,0
Girardville,PA,40.7922,-76.283,68805,0,0,0,0,0,0,0,0,0,0
Weirton,WV,40.406,-80.5671,65279,0,0,0,0,0,0,0,0,0,0
Aullville,MO,39.0175,-93.6779,117800,0,0,0,0,0,0,0,0,0,0
Lyndon,KY,38.2645,-85.5891,102260,0,0,0,0,0,0,0,0,0,0
McCamey,TX,31.1325,-102.22,115801,0,0,0,0,0,0,0,0,0,0
Bellmawr,NJ,39.8666,-75.0941,93459,0,0,0,0,0,0,0,0,0,0
New Providence,NJ,40.6996,-74.4035,73204,0,0,0,0,0,0,0,0,0,0
Delway,NC,34.8102,-78.2169,98327,0,0,0,0,0,0,0,0,0,0
Peterson,IA,42.9176,-95.3434,43877,0,0,0,0,0,0,0,0,0,0
West Hills,NY,40.8199,-73.4339,59751,0,0,0,0,0,0,0,0,0,0
Cedar Creek,TX,30.0811,-97.518,55357,0,0,0,0,0,0,0,0,0,0
Raritan,IL,40.6958,-90.8251,112603,0,0,0,0,0,0,0,0,0,0
Smithville-Sanders,IN,39.0597,-86.5108,67713,0,0,0,0,0,0,0,0,0,0
Stony Ridge,OH,41.5075,-83.5093,64737,0,0,0,0,0,0,0,0,0,0
Carlsbad,NM,32.401,-104.2388,113609,0,0,0,0,0,0,0,0,0,0
Gates Mills,OH,41.5316,-81.41,59659,0,0,0,0,0,0,0,0,0,0
South Lima,NY,42.8575,-77.676,64227,0,0,0,0,0,0,0,0,0,0
Danforth,IL,40.822,-87.9778,56893,0,0,0,0,0,0,0,0,0,0
Lamington,NJ,40.6633,-74.7079,85447,0,0,0,0,0,0,0,0,0,0
Bosque Farms,NM,34.8539,-106.7011,70297,0,0,0,0,0,0,0,0,0,0
Stamping Ground,KY,38.2697,-84.6831,118349,0,0,0,0,0,0,0,0,0,0
Whitefish,MT,48.4328,-114.359,60922,0,0,0,0,0,0,0,0,0,0
Farmington,IL,40.697,-90.0024,47207,0,0,0,0,0,0,0,0,0,0
Braddyville,IA,40.5806,-95.0312,66965,0,0,0,0,0,0,0,0,0,0
Auburn,WY,42.7969,-111.0216,82634,0,0,0,0,0,0,0,0,0,0
Abbyville,KS,37.9705,-98.2027,84758,0,0,0,0,0,0,0,0,0,0
Maxwell,IA,41.8912,-93.3962,93450,0,0,0,0,0,0,0,0,0,0
Alexander,AR,34.6185,-92.4512,95283,0,0,0,0,0,0,0,0,0,0
Howard,CO,38.4098,-105.8424,68842,0,0,0,0,0,0,0,0,0,0
Hilltop Lakes,TX,31.0755,-96.1915,43323,0,0,0,0,0,0,0,0,0,0
La Jara,CO,37.2735,-105.9597,76817,0,0,0,0,0,0,0,0,0,0
Ennis,MT,45.3462,-111.7319,45404,0,0,0,0,0,0,0,0,0,0
Meadview,AZ,35.9532,-114.0789,89223,0,0,0,0,0,0,0,0,0,0
Brighton,IA,41.1747,-91.8212,69400,0,0,0,0,0,0,0,0,0,0
Clifford,MI,43.3148,-83.1793,75744,0,0,0,0,0,0,0,0,0,0
Lake Louise,AK,62.3423,-146.5875,94628,0,0,0,0,0,0,0,0,0,0
Pacific Junction,IA,41.018,-95.7994,118466,0,0,0,0,0,0,0,0,0,0
Booth,WV,39.5976,-80.0191,51073,0,0,0,0,0,0,0,0,0,0
Bartley,NE,40.2511,-100.3105,100178,0,0,0,0,0,0,0,0,0,0
Coconut Creek,FL,26.2803,-80.1842,49865,0,0,0,0,0,0,0,0,0,0
Beaver,OR,45.2781,-123.8222,80943,0,0,0,0,0,0,0,0,0,0
Purcellville,VA,39.1378,-77.711,41881,0,0,0,0,0,0,0,0,0,0
Portland,TX,27.8942,-97.3278,117811,0,0,0,0,0,0,0,0,0,0
Kings Point,NY,40.8161,-73.7405,62469,0,0,0,0,0,0,0,0,0,0
Tucker,AR,34.4395,-91.9519,102547,0,0,0,0,0,0,0,0,0,0
Lubeck,WV,39.2276,-81.6265,42387,0,0,0,0,0,0,0,0,0,0
Hart,MI,43.6955,-86.3679,110560,0,0,0,0,0,0,0,0,0,0
Deemston,PA,40.0273,-80.0334,91150,0,0,0,0,0,0,0,0,0,0
Nimmons,AR,36.3062,-90.0951,54219,0,0,0,0,0,0,0,0,0,0
Morven,GA,30.9434,-83.5003,100692,0,0,0,0,0,0,0,0,0,0
Holgate,OH,41.2493,-84.1292,68390,0,0,0,0,0,0,0,0,0,0
Morven,NC,34.8643,-80.0,82986,0,0,0,0,0,0,0,0,0,0
Buckingham Courthouse,VA,37.5541,-78.5514,108541,0,0,0,0,0,0,0,0,0,0
Broadview Heights,OH,41.3196,-81.6779,69725,0,0,0,0,0,0,0,0,0,0
Nashua,IA,42.9503,-92.5417,55051,0,0,0,0,0,0,0,0,0,0
Truckee,CA,39.3455,-120.1848,58058,0,0,0,0,0,0,0,0,0,0
Indian Head Park,IL,41.769,-87.8977,67472,0,0,0,0,0,0,0,0,0,0
Bremen,KS,39.8965,-96.7948,72544,0,0,0,0,0,0,0,0,0,0
Des Allemands,LA,29.8162,-90.4746,82459,0,0,0,0,0,0,0,0,0,0
Beeville,TX,28.4053,-97.749,41589,0,0,0,0,0,0,0,0,0,0
Prairie Creek,IN,39.275,-87.4972,81472,0,0,0,0,0,0,0,0,0,0
Echo,UT,40.9803,-111.4393,46494,0,0,0,0,0,0,0,0,0,0
Desert Palms,CA,33.7789,-116.293,113870,0,0,0,0,0,0,0,0,0,0
Edgewater,NJ,40.8237,-73.974,111155,0,0,0,0,0,0,0,0,0,0
Marengo,IN,38.3714,-86.3444,74710,0,0,0,0,0,0,0,0,0,0
Olive Branch,MS,34.961,-89.8469,85765,0,0,0,0,0,0,0,0,0,0
Arnold,PA,40.5788,-79.7655,102574,0,0,0,0,0,0,0,0,0,0
West Kill,NY,42.2158,-74.3899,41229,0,0,0,0,0,0,0,0,0,0
Faywood,NM,32.6247,-107.8723,103045,0,0,0,0,0,0,0,0,0,0
Santa Maria,CA,34.9333,-120.4431,85017,0,0,0,0,0,0,0,0,0,0
Rocky Point,NY,40.9357,-72.9364,65518,0,0,0,0,0,0,0,0,0,0
Odum,GA,31.6665,-82.0269,105997,0,0,0,0,0,0,0,0,0,0
Haleburg,AL,31.4099,-85.1381,57790,0,0,0,0,0,0,0,0,0,0
Mill Plain,CT,41.1539,-73.2695,50060,0,0,0,0,0,0,0,0,0,0
St. Charles,KY,37.1881,-87.551,66038,0,0,0,0,0,0,0,0,0,0
Alger,WA,48.6175,-122.3368,102235,0,0,0,0,0,0,0,0,0,0
Seatonville,IL,41.3651,-89.2728,83346,0,0,0,0,0,0,0,0,0,0
Lockesburg,AR,33.9716,-94.1761,110647,0,0,0,0,0,0,0,0,0,0
Beaverton,OR,45.4779,-122.8168,54397,0,0,0,0,0,0,0,0,0,0
McKenzie,TN,36.1372,-88.5077,43228,0,0,0,0,0,0,0,0,0,0
Ashville,OH,39.7238,-82.9575,89434,0,0,0,0,0,0,0,0,0,0
Frankfort Square,IL,41.5219,-87.8031,65183,0,0,0,0,0,0,0,0,0,0
Balfour,NC,35.3494,-82.4825,54877,0,0,0,0,0,0,0,0,0,0
Llewellyn Park,NJ,40.7895,-74.2415,40637,0,0,0,0,0,0,0,0,0,0
Ramtown,NJ,40.1145,-74.1492,68022,0,0,0,0,0,0,0,0,0,0
Avenel,NJ,40.5842,-74.2716,49587,0,0,0,0,0,0,0,0,0,0
Palisades,TX,35.0614,-101.8032,46880,0,0,0,0,0,0,0,0,0,0
Ualapue,HI,21.0704,-156.8355,83726,0,0,0,0,0,0,0,0,0,0
Cumberland,IN,39.7843,-85.9458,89112,0,0,0,0,0,0,0,0,0,0
Reston,VA,38.9497,-77.3461,50267,0,0,0,0,0,0,0,0,0,0
Clinton,MI,42.0699,-83.9687,83151,0,0,0,0,0,0,0,0,0,0
Hardeeville,SC,32.2949,-81.0321,86830,0,0,0,0,0,0,0,0,0,0
Warrensburg,MO,38.7627,-93.726,63762,0,0,0,0,0,0,0,0,0,0
Riesel,TX,31.4763,-96.9303,89349,0,0,0,0,0,0,0,0,0,0
Underwood,MN,46.2869,-95.8722,50924,0,0,0,0,0,0,0,0,0,0
Tazewell,VA,37.1268,-81.5134,117597,0,0,0,0,0,0,0,0,0,0
Columbus AFB,MS,33.6276,-88.4454,76807,0,0,0,0,0,0,0,0,0,0
Evergreen,NC,34.4149,-78.9114,52326,0,0,0,0,0,0,0,0,0,0
Union,OH,39.9103,-84.2901,75892,0,0,0,0,0,0,0,0,0,0
Dunmore,PA,41.4152,-75.6072,68064,0,0,0,0,0,0,0,0,0,0
Rossville,MD,39.3572,-76.4767,62785,0,0,0,0,0,0,0,0,0,0
Shamrock Lakes,IN,40.4117,-85.4262,51325,0,0,0,0,0,0,0,0,0,0
Hickam Housing,HI,21.3311,-157.9474,55408,0,0,0,0,0,0,0,0,0,0
Trumbull,NE,40.6801,-98.2734,74828,0,0,0,0,0,0,0,0,0,0
Rusk,TX,31.7978,-95.1489,60698,0,0,0,0,0,0,0,0,0,0
Harrah,WA,46.4061,-120.541,43582,0,0,0,0,0,0,0,0,0,0
Fairplay,GA,33.6187,-84.8605,73043,0,0,0,0,0,0,0,0,0,0
Washoe Valley,NV,39.2923,-119.7767,79291,0,0,0,0,0,0,0,0,0,0
Volcano,CA,38.4506,-120.6218,103533,0,0,0,0,0,0,0,0,0,0
Kerby,OR,42.2045,-123.649,81078,0,0,0,0,0,0,0,0,0,0
Bemus Point,NY,42.1631,-79.3896,72615,0,0,0,0,0,0,0,0,0,0
Prentiss,MS,31.5995,-89.8746,67571,0,0,0,0,0,0,0,0,0,0
Noblesville,IN,40.0355,-86.0042,82808,0,0,0,0,0,0,0,0,0,0
Circleville,KS,39.5095,-95.8555,49271,0,0,0,0,0,0,0,0,0,0
Saugatuck,CT,41.1143,-73.3717,108916,0,0,0,0,0,0,0,0,0,0
Loraine,ND,48.8683,-101.5678,55473,0,0,0,0,0,0,0,0,0,0
Between,GA,33.8177,-83.8043,57857,0,0,0,0,0,0,0,0,0,0
Marineland,FL,29.6657,-81.2138,51783,0,0,0,0,0,0,0,0,0,0
North Bay Shore,NY,40.7602,-73.2617,104379,0,0,0,0,0,0,0,0,0,0
Neshanic Station,NJ,40.5291,-74.7358,65938,0,0,0,0,0,0,0,0,0,0
St. Helens,OR,45.8572,-122.8164,106418,0,0,0,0,0,0,0,0,0,0
Boulder Hill,IL,41.7113,-88.3353,63906,0,0,0,0,0,0,0,0,0,0
Tsaile,AZ,36.3033,-109.2157,95038,0,0,0,0,0,0,0,0,0,0
Addis,LA,30.3652,-91.2658,83390,0,0,0,0,0,0,0,0,0,0
Brandywine Bay,NC,34.7384,-76.8303,83381,0,0,0,0,0,0,0,0,0,0
Shiloh,OH,39.8159,-84.2317,45039,0,0,0,0,0,0,0,0,0,0
Elohim City,OK,35.6455,-94.5151,51697,0,0,0,0,0,0,0,0,0,0
Holdenville,OK,35.0838,-96.4017,78106,0,0,0,0,0,0,0,0,0,0
Poynor,TX,32.0793,-95.5924,42751,0,0,0,0,0,0,0,0,0,0
Anniston,MO,36.8243,-89.3267,40372,0,0,0,0,0,0,0,0,0,0
Glazier,TX,36.0137,-100.2702,59643,0,0,0,0,0,0,0,0,0,0
Odebolt,IA,42.3119,-95.2545,42669,0,0,0,0,0,0,0,0,0,0
Mickleton,NJ,39.7921,-75.2437,53515,0,0,0,0,0,0,0,0,0,0
Linn Creek,MO,38.0458,-92.7049,67156,0,0,0,0,0,0,0,0,0,0
Warsaw,IL,40.3509,-91.4277,117810,0,0,0,0,0,0,0,0,0,0
Gainesville,TX,33.639,-97.1487,63648,0,0,0,0,0,0,0,0,0,0
Nelchina,AK,61.9989,-146.8111,94969,0,0,0,0,0,0,0,0,0,0
Lake Como,NJ,40.1706,-74.0262,56417,0,0,0,0,0,0,0,0,0,0
Franklinton,LA,30.848,-90.1459,86412,0,0,0,0,0,0,0,0,0,0
Litchfield,IL,39.1954,-89.63,65425,0,0,0,0,0,0,0,0,0,0
Thayer,KS,37.4851,-95.4845,50633,0,0,0,0,0,0,0,0,0,0
Hudson,IL,40.6054,-88.9891,106483,0,0,0,0,0,0,0,0,0,0
Adams,OK,36.7546,-101.0752,54280,0,0,0,0,0,0,0,0,0,0
Oakland,MD,39.4165,-79.4022,41885,0,0,0,0,0,0,0,0,0,0
Hide-A-Way Lake,MS,30.574,-89.6418,67073,0,0,0,0,0,0,0,0,0,0
Norwich,NY,42.5333,-75.5227,49837,0,0,0,0,0,0,0,0,0,0
North Edwards,CA,35.0474,-117.8093,54629,0,0,0,0,0,0,0,0,0,0
Belmont,VA,39.0622,-77.4985,54211,0,0,0,0,0,0,0,0,0,0
Burlington,ND,48.2572,-101.4146,72548,0,0,0,0,0,0,0,0,0,0
Scotchtown,NY,41.4765,-74.3668,42591,0,0,0,0,0,0,0,0,0,0
Harts,WV,38.0343,-82.129,79177,0,0,0,0,0,0,0,0,0,0
Hayden Lake,ID,47.7639,-116.7559,74062,0,0,0,0,0,0,0,0,0,0
Seven Oaks,TX,30.8518,-94.8578,108550,0,0,0,0,0,0,0,0,0,0
Branchville,VA,36.5698,-77.2501,85955,0,0,0,0,0,0,0,0,0,0
Helix,OR,45.8507,-118.6591,68677,0,0,0,0,0,0,0,0,0,0
Honeoye,NY,42.7885,-77.5125,60764,0,0,0,0,0,0,0,0,0,0
Schoeneck,PA,40.2453,-76.1766,60193,0,0,0,0,0,0,0,0,0,0
